Track Name,Artist,Danceability,Energy,Loudness,Acousticness,Instrumentalness,Liveness,Speechiness,Tempo,Key,Mode,Liked
WILDSIDE,Red Velvet,0.559,0.854,-2.907,0.0403,0.0,0.0836,0.0879,144.997,1,1,1
How It Feels,Lil Baby,0.788,0.628,-5.746,0.00715,0.0,0.132,0.12,104.083,11,0,1
Four-leaf Clover,TWICE,0.806,0.85,-4.127,0.076,0.0,0.144,0.13,114.994,6,1,1
katharsis,TK from Ling tosite sigure,0.557,0.826,-3.185,0.0388,0.0,0.177,0.145,144.275,8,1,1
Top Down On Da NAWF,Migos,0.813,0.439,-7.427,0.00321,0.0101,0.106,0.071,151.017,5,1,0
HOT,TWICE,0.757,0.571,-6.791,0.00749,0.0,0.0175,0.0714,119.957,1,0,1
Invincible,Pop Smoke,0.548,0.732,-5.652,0.125,0.0,0.269,0.336,142.791,11,0,0
Sup Mate (feat. Future),Young Thug,0.874,0.552,-7.951,0.000786,0.286,0.144,0.271,147.043,1,1,1
Hard to Love,BLACKPINK,0.654,0.768,-5.007,0.00616,0.0,0.202,0.0431,104.97,5,1,0
As If It's Your Last,BLACKPINK,0.786,0.853,-2.687,0.0688,0.0,0.0759,0.0816,125.034,8,1,1
Tears on the South Side,UnoTheActivist,0.698,0.517,-10.453,0.0531,0.0,0.309,0.0702,122.057,2,1,0
Portrayal,UnoTheActivist,0.627,0.633,-10.135,0.11,0.0,0.375,0.209,143.567,0,1,0
Proof of My Existence,METAHESH,0.286,0.293,-19.394,0.972,0.984,0.131,0.0457,81.07,11,0,1
Armed and Dangerous,UnoTheActivist,0.812,0.359,-11.726,0.324,0.0,0.0905,0.22,132.851,10,0,0
Reaper's Child,YoungBoy Never Broke Again,0.759,0.701,-4.861,0.394,0.0,0.0976,0.182,123.933,2,0,0
aLIEz (Remastered),SawanoHiroyuki[nZk]:mizuki,0.636,0.899,-5.647,0.00238,2.02e-05,0.131,0.0615,98.99,4,0,1
die alone (feat. Yung Bleu),Gunna,0.588,0.402,-10.812,0.181,0.0,0.121,0.251,175.667,10,1,1
PLAY,CHUNG HA,0.637,0.94,-0.792,0.17,2.67e-05,0.152,0.101,103.934,3,0,1
IDOL,BTS,0.708,0.857,-3.394,0.00219,0.0,0.103,0.0827,126.051,6,0,0
LATATA,(G)I-DLE,0.774,0.792,-4.019,0.00427,1.15e-06,0.283,0.224,98.1,9,0,1
Black Swan,BTS,0.719,0.758,-5.167,0.137,0.0,0.129,0.0851,147.023,2,0,1
Playhouse,UnoTheActivist,0.731,0.51,-10.547,0.111,0.0,0.107,0.162,165.49,1,0,0
Nightcrawler (feat. Swae Lee & Chief Keef),Travis Scott,0.522,0.728,-3.801,0.00134,0.0,0.132,0.0323,124.045,3,0,1
Kobe Free,Lil Poppa,0.794,0.606,-5.722,0.0911,0.0,0.141,0.206,89.001,5,0,1
Wyclef Jean,Young Thug,0.863,0.576,-5.687,0.124,0.0,0.143,0.239,132.054,5,0,1
OXYGEN,TWICE,0.775,0.87,-4.198,0.0564,2.82e-06,0.273,0.0576,129.956,0,0,1
Andy G,Young Nudy,0.902,0.473,-9.05,0.11,7.36e-05,0.0862,0.23,123.987,8,1,0
Kelly Price (feat. Travis Scott),Migos,0.745,0.686,-5.7,0.528,0.0,0.176,0.0313,121.978,4,0,1
Fasho,UnoTheActivist,0.762,0.345,-12.506,0.305,0.0,0.222,0.37,138.88,8,1,0
Prologue,美波,0.347,0.944,-2.158,0.00113,0.0,0.373,0.0771,173.012,2,1,1
Forgery,UnoTheActivist,0.894,0.156,-24.328,0.247,0.00918,0.0961,0.171,124.987,2,1,0
Deeper Than Rap,Young Nudy,0.592,0.598,-7.616,0.411,0.0,0.118,0.441,147.89,1,1,0
Patek,Future,0.801,0.596,-4.72,0.00301,0.0,0.162,0.0534,120.028,1,1,1
海底、月明かり,ヨルシカ,0.316,0.168,-26.283,0.952,0.961,0.223,0.0439,58.405,0,1,1
Magic,UnoTheActivist,0.927,0.453,-9.394,0.00556,0.0522,0.278,0.357,138.974,10,0,0
Fresh As Fuck,Young Nudy,0.728,0.54,-7.635,0.0204,0.0439,0.113,0.157,76.508,9,1,0
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,0.823,0.586,-6.606,0.114,0.0,0.193,0.2,125.971,6,0,0
Dreams Come True,aespa,0.686,0.901,-0.21,0.0699,0.0,0.306,0.0614,98.977,0,1,0
First Step,UnoTheActivist,0.876,0.329,-9.961,0.29,0.0,0.106,0.774,77.51,10,1,0
Off Dat,Future,0.898,0.641,-7.673,0.0154,0.0,0.665,0.297,151.937,11,0,0
Taste The Rainbow,UnoTheActivist,0.511,0.522,-9.397,0.404,0.0,0.143,0.415,83.041,4,0,0
Spoken In Tongue,UnoTheActivist,0.876,0.528,-9.534,0.0107,1.75e-06,0.114,0.201,140.073,8,1,0
cute lil thug,Yoon Mirae,0.748,0.758,-4.715,0.0123,0.0,0.157,0.0324,127.992,4,0,1
TOP -Japanese ver.-,Stray Kids,0.629,0.965,-1.565,0.00146,0.0,0.254,0.0939,98.024,7,1,1
T-Kt,Hiroyuki Sawano,0.28,0.159,-12.936,0.652,0.627,0.0948,0.0392,58.714,2,0,1
Judgement,ASH DA HERO,0.426,0.925,-5.247,6.69e-05,0.0267,0.115,0.12,180.014,11,0,1
Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],Metro Boomin,0.671,0.658,-5.567,0.189,8.66e-05,0.147,0.309,87.933,2,1,1
Shotta (feat. Megan Thee Stallion),Young Nudy,0.814,0.585,-7.559,0.102,0.000285,0.107,0.0757,163.241,1,1,0
Over Your Head,Future,0.773,0.742,-5.453,0.00198,0.0,0.558,0.162,148.949,5,0,1
Got It On Me,Pop Smoke,0.688,0.647,-7.258,0.00815,1.65e-05,0.095,0.19,88.834,2,1,0
FOREVER YOUNG AT HEART,Ryuji Imaichi,0.37,0.498,-4.795,0.463,1.12e-05,0.143,0.0282,135.997,7,1,0
Realistic,UnoTheActivist,0.715,0.319,-13.317,0.117,6.07e-06,0.0942,0.262,72.634,10,1,0
Sleeping On The Floor,Future,0.851,0.621,-6.679,0.0233,0.0,0.161,0.362,150.969,11,1,1
Booted Up,UnoTheActivist,0.743,0.635,-9.444,0.142,0.0,0.169,0.41,147.998,7,0,0
Doughnut,TWICE,0.693,0.586,-6.098,0.233,0.0,0.145,0.0315,82.039,5,0,1
Sick of Slime,Young Nudy,0.812,0.554,-6.99,0.0342,4.15e-06,0.147,0.33,154.035,1,1,0
No Shame,UnoTheActivist,0.706,0.399,-10.672,0.377,1.18e-05,0.107,0.211,74.992,1,1,0
Locked out of Heaven,Bruno Mars,0.726,0.698,-4.165,0.049,0.0,0.309,0.0431,143.994,5,1,0
Dream About Ya,UnoTheActivist,0.723,0.529,-12.626,0.155,4.83e-06,0.166,0.294,154.045,0,1,0
Airplane pt.2,BTS,0.77,0.817,-4.092,0.0265,0.000103,0.084,0.0339,139.979,0,0,1
INNOCENCE,Eir Aoi,0.341,0.932,-2.413,0.00636,7.49e-06,0.273,0.12,182.868,1,0,0
Diamonds (feat. A$AP Rocky),A$AP Twelvyy,0.441,0.596,-7.012,0.0698,1.48e-06,0.16,0.111,139.778,7,1,1
Can't Go,UnoTheActivist,0.936,0.661,-6.31,0.267,0.0,0.127,0.077,95.019,2,1,0
Supastars,Migos,0.782,0.686,-4.383,0.253,0.0,0.08,0.0594,75.948,1,1,0
Purgatory,UnoTheActivist,0.818,0.814,-8.401,0.0856,0.000103,0.0782,0.0525,129.982,1,1,0
Hope Not,BLACKPINK,0.556,0.423,-4.998,0.441,0.0,0.0867,0.0274,110.086,4,0,0
Tell Me How I Feel,UnoTheActivist,0.812,0.395,-11.383,0.00724,5.16e-05,0.184,0.175,152.996,7,0,0
monster,21 Savage,0.89,0.607,-6.916,0.158,0.000228,0.118,0.124,134.022,9,0,1
Hunnid Rack Duffle,UnoTheActivist,0.77,0.359,-13.01,0.131,0.0,0.113,0.325,130.023,5,1,0
DEAD RIGHT NOW,Lil Nas X,0.685,0.717,-6.456,0.101,1.87e-05,0.266,0.0411,127.963,0,0,0
Forever (약속),aespa,0.353,0.729,-3.792,0.332,0.0,0.306,0.0453,184.067,3,1,0
Don’t Speak,EVERGLOW,0.683,0.862,-2.311,0.131,0.0,0.106,0.051,128.001,11,0,1
200 FOR LUNCH,Gunna,0.745,0.662,-8.924,0.277,0.0,0.425,0.248,127.915,0,1,1
Wet Like A Boat (feat. Lil Keed & Lil Yachty),Lil Duke,0.857,0.658,-7.413,0.0645,0.0,0.126,0.323,139.949,2,1,1
Right Back,A Boogie Wit da Hoodie,0.633,0.697,-4.659,0.128,0.0,0.156,0.467,83.291,0,0,0
Loaded Baked Potato,Young Nudy,0.751,0.87,-5.088,0.294,0.0,0.0525,0.395,119.84,2,1,0
Too Much Jewelry,Migos,0.683,0.329,-9.155,0.214,3.74e-06,0.127,0.123,149.957,1,0,0
You Better Not,TAEYEON,0.703,0.749,-3.96,0.371,1.18e-05,0.125,0.135,107.049,1,1,1
a lot,21 Savage,0.837,0.636,-7.643,0.0395,0.00125,0.342,0.086,145.972,1,1,1
Teenage in Closet,Hash Swan,0.702,0.769,-6.089,0.0803,0.0,0.103,0.0543,100.0,9,1,1
Jaljayo Good Night,TWICE,0.72,0.399,-8.442,0.845,0.0,0.0887,0.0331,133.945,3,1,1
Monochrome Syndrome,Aimer,0.692,0.849,-4.263,0.0205,4.35e-06,0.0718,0.0374,127.989,8,1,1
Element,Pop Smoke,0.772,0.878,-4.22,0.0301,2.18e-06,0.251,0.324,61.311,2,1,0
One Call,Gunna,0.861,0.481,-7.309,0.125,1.38e-05,0.0903,0.343,146.992,2,1,1
Dreams Come True,aespa,0.684,0.912,-0.205,0.0762,0.0,0.304,0.0639,98.992,0,1,0
Shrimp,Young Nudy,0.668,0.639,-6.561,0.00163,5.42e-05,0.214,0.0406,145.016,0,1,0
OUT WEST (feat. Young Thug),JACKBOYS,0.802,0.591,-4.895,0.0104,0.0,0.196,0.225,139.864,8,1,1
Angels,A$AP Rocky,0.781,0.738,-3.611,0.37,0.0,0.0848,0.0817,120.548,0,0,1
Nightglow - 崩壞3印象曲,Tanya Chua,0.417,0.537,-6.162,0.356,4.47e-06,0.0729,0.0331,147.808,2,0,1
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,0.722,0.758,-4.477,0.0111,0.0,0.308,0.0471,128.047,11,0,0
CRAZY STUPID LOVE,TWICE,0.716,0.748,-0.824,0.393,0.0,0.07,0.0316,139.964,9,1,1
Tables,UnoTheActivist,0.723,0.509,-9.949,0.523,0.0,0.318,0.0488,126.303,1,0,0
Lights,BTS,0.607,0.636,-5.605,0.179,0.0,0.176,0.0324,98.997,5,1,0
DTB 4 Life,A Boogie Wit da Hoodie,0.566,0.676,-6.05,0.00936,0.0,0.0878,0.128,84.68,1,1,0
Shirt Off,SPLURGE,0.848,0.542,-11.703,0.299,0.0,0.163,0.383,141.943,1,0,0
紅蓮華,LiSA,0.541,0.977,-2.828,0.00321,5.13e-05,0.0796,0.157,134.938,4,0,1
First Off (feat. Travis Scott),Future,0.734,0.683,-6.105,0.013,0.0,0.28,0.0776,162.038,1,1,1
All My N***s,Young Nudy,0.85,0.569,-7.916,0.0632,0.0,0.107,0.337,145.071,5,1,0
Bleed,A Boogie Wit da Hoodie,0.698,0.572,-7.735,0.135,0.0,0.154,0.198,71.446,2,1,0
After Rain,Aimer,0.653,0.783,-3.859,0.00949,0.0,0.0791,0.0298,119.992,10,1,1
Pop At Ya Buddy,UnoTheActivist,0.886,0.402,-6.785,0.002,0.0,0.0623,0.413,134.038,8,1,0
20 Min,Lil Uzi Vert,0.773,0.75,-4.009,0.109,0.0,0.174,0.117,123.426,8,0,1
UNTOUCHABLE,EVERGLOW,0.697,0.935,-0.811,0.0283,0.0,0.0883,0.0597,109.97,1,0,1
Do That,Young Nudy,0.819,0.54,-5.202,0.236,0.0,0.162,0.312,140.035,11,1,0
Celebration Station,Lil Uzi Vert,0.748,0.771,-4.156,0.101,0.0,0.135,0.15,142.086,6,1,1
Things I Brought,UnoTheActivist,0.779,0.552,-6.913,0.182,0.0,0.328,0.171,148.011,2,1,0
Cross Roads,YoungBoy Never Broke Again,0.714,0.722,-5.685,0.0735,0.0,0.114,0.0538,143.019,0,1,0
Light It Up - Radio Edit,Basscat,0.698,0.718,-5.883,0.014,0.0,0.237,0.0502,135.084,2,1,0
TICK TOCK,TWICE,0.737,0.789,-3.586,0.11,0.0,0.303,0.073,114.968,1,0,1
Hated by life itself (Inochi ni Kirawarete iru),Raon,0.515,0.904,-4.011,0.549,0.0,0.239,0.0708,199.865,6,0,1
Patek,Future,0.801,0.596,-4.72,0.00301,0.0,0.162,0.0534,120.028,1,1,1
Diamonds (feat. Gunna),Young Thug,0.919,0.367,-9.546,0.00424,0.00019,0.175,0.464,147.033,10,0,1
Hide & Seek,LOONA,0.764,0.922,-1.583,0.0377,0.000116,0.124,0.0631,130.022,2,1,1
Three,Future,0.725,0.692,-5.742,0.00841,0.0,0.0912,0.257,169.025,5,0,1
Tokyo Wonder.,Nakimushi,0.537,0.856,-5.48,0.000357,0.0,0.134,0.0869,138.033,0,1,1
Do That,Young Nudy,0.808,0.545,-5.197,0.249,0.0,0.153,0.326,139.992,11,1,0
Temporary Fix,One Direction,0.556,0.902,-5.143,9.17e-05,0.0,0.0888,0.0449,145.914,4,1,0
Swisher Backwood,Young Nudy,0.879,0.497,-6.92,0.067,0.00017,0.346,0.309,156.086,1,1,0
Hot N*gga,Bobby Shmurda,0.794,0.51,-7.314,0.0505,1.81e-06,0.0562,0.42,167.879,9,1,0
All By My Lonely (feat. Yung Mal),Lil Keed,0.884,0.685,-7.179,0.0729,0.0,0.254,0.298,140.04,8,1,1
Real Love,Future,0.75,0.579,-6.256,0.0201,6.4e-05,0.219,0.0856,145.949,8,1,1
Whole Thang,UnoTheActivist,0.767,0.764,-5.207,0.00555,0.0,0.318,0.0493,113.976,10,0,0
Carter Son,YoungBoy Never Broke Again,0.619,0.695,-4.005,0.336,0.0,0.0859,0.206,82.155,10,0,0
Right Foot Creep,YoungBoy Never Broke Again,0.725,0.79,-4.773,0.346,0.0,0.195,0.327,157.99,3,0,0
Attack on Titan,Hiroyuki Sawano,0.54,0.608,-8.498,0.00182,0.76,0.106,0.0508,125.01,2,1,1
pporappippam,SUNMI,0.714,0.828,-4.68,0.0513,0.0652,0.0347,0.0428,120.014,1,0,1
Look At This,UnoTheActivist,0.689,0.864,-5.842,0.0312,4.21e-06,0.339,0.0526,129.962,8,0,0
Perfect,One Direction,0.647,0.823,-5.231,0.0598,0.0,0.119,0.0762,99.933,2,1,0
Trance (with Travis Scott & Young Thug),Metro Boomin,0.571,0.549,-7.38,0.18,0.0,0.168,0.404,119.497,1,0,1
Narcos,Migos,0.936,0.585,-6.914,0.0142,0.0,0.132,0.125,124.991,0,1,0
MADARA,Yasuharu Takanashi,0.0837,0.137,-15.978,0.572,0.71,0.129,0.0368,83.667,7,1,1
March Madness,Future,0.5,0.69,-4.448,0.159,0.0,0.104,0.312,180.206,8,1,1
Spaced Out,Young Nudy,0.704,0.594,-6.966,0.0493,5.29e-05,0.132,0.211,78.585,2,1,0
Das Him,UnoTheActivist,0.811,0.517,-9.622,0.568,0.0,0.0959,0.275,129.676,10,1,0
冬眠,ヨルシカ,0.482,0.952,-6.086,0.21,0.0153,0.176,0.0499,180.013,4,1,1
A.M.,One Direction,0.586,0.527,-4.905,0.227,0.0,0.0963,0.0309,141.839,3,1,0
Back It Up,A Boogie Wit da Hoodie,0.419,0.699,-7.643,0.0591,1.46e-05,0.168,0.0682,99.969,3,0,0
Doin’ Dirt,Maroon 5,0.684,0.864,-4.05,0.000877,0.0,0.0774,0.0472,124.95,3,0,0
To The Bone (feat. YoungBoy Never Broke Again),Quavo,0.899,0.582,-7.275,0.0395,0.0,0.1,0.264,149.973,11,0,0
Check,Meek Mill,0.677,0.565,-7.752,0.000236,0.0,0.107,0.281,179.953,1,1,1
It's A Slime (feat. Lil Uzi Vert),Young Thug,0.863,0.464,-10.559,0.00449,0.0,0.0938,0.346,75.5,1,1,1
I Know What's Real,A Boogie Wit da Hoodie,0.81,0.465,-7.348,0.0145,0.0,0.126,0.236,136.001,9,1,0
Talk About It,A Boogie Wit da Hoodie,0.533,0.626,-9.537,0.367,0.0,0.102,0.452,121.812,6,0,0
LOVE is,ITZY,0.706,0.84,-2.728,0.05,0.0,0.0743,0.108,154.034,11,1,1
WINNER,仲村宗悟,0.641,0.723,-8.586,0.0253,1.57e-06,0.159,0.042,91.133,10,0,1
Heathen,UnoTheActivist,0.753,0.44,-10.658,0.544,1.9e-06,0.102,0.163,145.097,1,1,0
Touch off,UVERworld,0.504,0.894,-3.815,2.36e-05,0.00046,0.447,0.0438,99.966,4,0,1
Saint,Huncho Jack,0.866,0.648,-3.675,0.009,0.0,0.0967,0.0543,150.058,1,1,1
WHISTLE,SINCE,0.794,0.587,-5.549,0.0408,0.0,0.158,0.0528,91.975,7,1,1
FAKE LOVE - Rocking Vibe Mix,BTS,0.466,0.804,-4.009,0.0573,0.0,0.432,0.0392,154.901,2,0,1
Cloudy,UnoTheActivist,0.651,0.555,-9.618,0.108,0.0,0.0764,0.279,138.557,1,0,0
Unemployed,UnoTheActivist,0.822,0.702,-5.321,0.474,0.0,0.0921,0.113,130.008,6,0,0
Control,Playboi Carti,0.705,0.752,-6.87,0.0283,0.0,0.299,0.095,142.051,7,1,0
Lord Knows / Fighting Stronger,Meek Mill,0.286,0.426,-11.843,0.252,0.00587,0.0459,0.0464,114.54,10,1,1
On A Mountain,Gunna,0.787,0.552,-7.676,0.0808,0.0,0.102,0.0685,81.987,4,0,1
Fortune Cookie,Pi’erre Bourne,0.655,0.632,-6.985,0.02,0.0,0.675,0.156,139.831,0,1,1
Lullaby,Lil Uzi Vert,0.494,0.743,-6.716,0.0391,0.0,0.068,0.441,160.084,7,0,0
ICY,ITZY,0.8,0.904,-2.821,0.0328,3.17e-05,0.182,0.0845,124.979,2,1,1
I Can Tell,Travis Scott,0.696,0.8,-5.68,0.000819,0.0,0.0954,0.0324,110.013,2,1,1
Dark Queen,Lil Uzi Vert,0.747,0.606,-5.286,0.222,0.0,0.281,0.172,155.055,4,1,1
You're Back,UnoTheActivist,0.592,0.687,-7.246,0.0135,0.00293,0.129,0.0388,159.006,4,0,0
3rd Eye,Stray Kids,0.661,0.694,-4.401,0.313,0.0,0.124,0.343,139.76,8,1,1
MAKE ME GO,TWICE,0.818,0.633,-3.145,0.00539,0.00174,0.0446,0.0611,111.517,7,1,1
Ascend,UnoTheActivist,0.789,0.558,-8.39,0.0027,0.184,0.0888,0.0491,144.026,1,1,0
"Isabella's Lullaby (from ""The Promised Neverland"")",AmaLee,0.289,0.321,-8.569,0.935,0.0,0.108,0.0353,111.841,10,0,1
Take Backs,UnoTheActivist,0.928,0.423,-12.412,0.0904,0.00549,0.111,0.375,143.132,8,1,0
PRONTO,Young Omii,0.756,0.4,-11.752,0.0465,0.0,0.0892,0.366,129.981,10,0,0
"MIA (Feat. CAMO, WOODZ)",GEMINI,0.534,0.685,-6.082,0.202,0.0,0.0961,0.0681,84.912,5,0,1
Praise God,Kanye West,0.801,0.558,-6.443,0.00873,9.51e-05,0.248,0.153,118.064,1,1,1
My Hood (Full Mix),Suni Clay,0.63,0.937,-3.036,0.134,0.0,0.156,0.187,100.096,2,1,1
You See Big Girl / T:T,Hiroyuki Sawano,0.186,0.679,-7.884,0.00756,0.884,0.128,0.0441,86.867,7,0,1
Cyber Stockholm Syndrome,Rina Sawayama,0.527,0.672,-5.642,0.41,0.0,0.341,0.0509,139.007,0,0,1
Anything Goes!,Maki Ohguro,0.468,0.979,-2.079,0.0131,0.0,0.176,0.134,95.002,2,1,1
Hanging With Wolves,Lil Durk,0.823,0.636,-7.239,0.0168,0.0,0.108,0.0612,151.978,11,0,1
Last Sequence,WJSN,0.664,0.887,-2.331,0.174,0.0,0.0894,0.0841,121.092,7,0,1
Friend Zone,A Boogie Wit da Hoodie,0.532,0.608,-8.227,0.434,0.0,0.379,0.358,82.862,10,0,0
Savage,A Boogie Wit da Hoodie,0.78,0.402,-9.255,0.188,0.0,0.0597,0.149,160.046,5,0,0
Euphoria,BTS,0.637,0.799,-4.519,0.394,0.0,0.0921,0.0338,104.995,2,1,1
Icey,Young Thug,0.796,0.357,-11.678,0.0075,0.0,0.0966,0.344,150.039,1,1,1
Emotions,A Boogie Wit da Hoodie,0.57,0.674,-5.848,0.0581,0.0,0.196,0.0511,128.075,0,1,0
Major Distribution,Drake,0.908,0.546,-10.491,0.0127,0.0,0.0707,0.323,131.016,8,0,0
Hype Boy,NewJeans,0.593,0.935,-3.43,0.268,0.0,0.286,0.225,99.976,4,0,0
KAZINO,BIBI,0.625,0.686,-3.715,0.139,0.0,0.11,0.0414,133.041,6,0,1
Wassup (feat. Future),Lil Uzi Vert,0.762,0.622,-6.293,0.352,0.0,0.145,0.223,130.019,5,0,1
Cookie,NewJeans,0.847,0.638,-3.764,0.0596,0.0,0.0894,0.0575,156.935,0,1,0
Show That P,UnoTheActivist,0.79,0.498,-6.678,0.0114,0.0,0.0965,0.119,146.12,10,0,0
COME BACK TO ME,Thouxanbanfauni,0.873,0.411,-11.779,0.0725,0.0,0.0971,0.154,140.005,0,1,0
Or Whatever,UnoTheActivist,0.731,0.747,-4.616,0.0327,0.0,0.11,0.0525,141.039,11,1,0
sword of hunter,Kensuke Ushio,0.44,0.994,-6.024,0.000274,0.908,0.666,0.176,170.074,1,1,1
KAPITOL DENIM,LUCKI,0.804,0.375,-12.951,0.244,0.0,0.0954,0.312,123.958,1,1,1
Stain (feat. DaBaby),A Boogie Wit da Hoodie,0.816,0.754,-3.911,0.0117,0.0,0.129,0.388,159.073,8,1,0
Don't Leave Me,BTS,0.62,0.778,-4.622,0.116,0.0,0.312,0.0724,147.012,8,0,1
broKen NIGHT,Aimer,0.184,0.679,-6.796,0.197,0.0,0.143,0.0545,169.983,5,1,1
Murder Business,YoungBoy Never Broke Again,0.773,0.733,-4.869,0.114,0.0,0.718,0.321,83.712,10,1,0
Firework,CHANMINA,0.63,0.731,-5.568,0.0107,1.15e-05,0.232,0.0295,102.012,7,1,1
Barricades,Hiroyuki Sawano,0.624,0.941,-4.894,0.0661,0.0,0.113,0.0527,105.02,7,1,1
Kelly K,Playboi Carti,0.715,0.522,-4.69,0.235,0.0,0.389,0.151,158.026,1,1,0
Raindrops (Insane) [with Travis Scott],Metro Boomin,0.796,0.539,-5.974,0.103,0.0,0.343,0.0433,111.988,7,0,1
No Remorse,UnoTheActivist,0.573,0.668,-4.942,0.0895,0.0,0.297,0.028,141.894,0,1,0
VIVID VICE,Who-ya Extended,0.466,0.948,-4.139,0.014,0.0,0.108,0.165,92.124,5,1,0
R.I.P.,Playboi Carti,0.725,0.725,-6.067,0.0119,0.0,0.086,0.159,140.003,8,0,0
MET GALA,Gunna,0.873,0.577,-9.151,0.353,0.0,0.111,0.271,117.089,1,1,1
Pirate,EVERGLOW,0.683,0.685,-5.381,0.00195,0.0,0.0582,0.0425,129.993,7,1,1
aenergy,aespa,0.744,0.897,-0.341,0.103,3.11e-06,0.146,0.0862,106.009,7,1,0
Die Today,Young Thug,0.941,0.418,-10.382,0.0121,0.0,0.126,0.296,135.001,10,0,1
Scorpion,TWICE,0.734,0.835,-3.927,0.146,0.0,0.0898,0.0721,101.999,9,0,1
Spaces,One Direction,0.425,0.668,-7.542,0.231,0.0,0.0681,0.0474,149.924,9,1,0
Money Sex & Drugs,UnoTheActivist,0.884,0.355,-9.94,0.133,0.0,0.172,0.585,140.092,10,0,0
Bad Bad Bad (feat. Lil Baby),Young Thug,0.974,0.596,-8.888,0.0976,0.0,0.151,0.184,111.959,6,1,1
Dark Horse,Katy Perry,0.647,0.585,-6.123,0.00314,0.0,0.165,0.0512,131.934,6,1,0
IZA!!,EMPiRE,0.73,0.828,-5.488,0.000554,0.00145,0.0644,0.0793,132.985,10,0,1
Burnt Out!,UnoTheActivist,0.396,0.373,-18.004,0.0345,0.699,0.111,0.358,157.414,8,1,0
Feel Special,TWICE,0.708,0.959,-1.338,0.0296,0.00188,0.107,0.0604,128.981,1,1,1
Top,Lil Uzi Vert,0.776,0.762,-4.356,0.193,0.0,0.18,0.216,120.039,0,1,1
Memories of a Sound,Taisei Iwasaki,0.441,0.00742,-31.918,0.993,0.952,0.103,0.0393,68.066,2,0,1
Soundcloud Daze Freestyle,UnoTheActivist,0.552,0.618,-10.271,0.217,0.0,0.47,0.0487,142.17,0,0,0
Tipsy,SPLURGE,0.724,0.601,-8.129,0.106,0.0,0.335,0.306,139.963,9,1,0
Embarrassed (feat. Travis Scott),Don Toliver,0.861,0.496,-5.537,0.382,2.57e-06,0.107,0.0357,116.008,4,0,1
YOUR LOVE - JAY PARK,KODI GREEN,0.676,0.561,-9.702,0.324,1.41e-06,0.127,0.224,97.058,7,1,1
Infinity,One Direction,0.537,0.705,-6.073,0.0687,0.0,0.0842,0.0337,131.965,4,1,0
Seabed Eden,Ichiko Aoba,0.514,0.0364,-19.915,0.991,0.0312,0.0544,0.0438,128.966,10,1,1
Glad You're Back (Ashanti),UnoTheActivist,0.732,0.502,-11.643,0.00556,0.0,0.604,0.0678,127.379,6,0,0
Timeless,BIBI,0.505,0.722,-3.443,0.111,0.000128,0.248,0.0353,97.977,6,0,1
Other Shit,Playboi Carti,0.841,0.47,-6.737,0.303,0.0,0.232,0.374,133.019,0,1,0
Moment of Clarity,Future,0.862,0.624,-5.348,0.183,0.0,0.195,0.147,122.029,8,1,0
18,One Direction,0.681,0.582,-7.76,0.22,0.0,0.119,0.0313,124.038,6,0,0
I CAN'T STOP ME,TWICE,0.657,0.88,-3.672,0.121,0.0,0.463,0.102,150.084,10,0,1
Marathon,Young Nudy,0.78,0.705,-5.649,0.179,0.0,0.137,0.134,144.058,5,0,0
The Reason,KOHTA YAMAMOTO,0.428,0.0879,-18.843,0.984,0.925,0.104,0.0656,62.003,10,1,1
All Bad (feat. Lil Uzi Vert),Future,0.931,0.667,-7.043,0.0144,0.0,0.15,0.318,142.039,6,0,1
2040,Lil Baby,0.744,0.697,-4.067,0.0415,0.0,0.112,0.136,150.046,11,1,1
Round ZERO 〜BLADE BRAVE,Nanase Aikawa,0.517,0.975,-3.081,0.00488,5.69e-05,0.537,0.125,157.883,10,0,1
One Dolla,Young Nudy,0.877,0.546,-4.953,0.0375,1.05e-05,0.108,0.158,141.016,1,1,0
Bounce Back,A Boogie Wit da Hoodie,0.798,0.621,-5.694,0.0638,0.0,0.11,0.191,95.985,4,0,0
Be Something,Polo G,0.829,0.52,-10.34,0.0232,0.0,0.134,0.294,136.103,8,1,1
No Pretending,Young Nudy,0.785,0.589,-7.799,0.136,0.0,0.144,0.27,163.035,7,0,0
Love Drugs and Sex,A Boogie Wit da Hoodie,0.762,0.553,-7.207,0.55,0.0,0.115,0.112,119.973,5,0,0
Counter Attack-Mankind,Hiroyuki Sawano,0.345,0.849,-9.816,0.00658,0.875,0.36,0.0735,110.009,6,0,1
Rockstar Made,Playboi Carti,0.773,0.612,-5.73,0.0398,0.0,0.142,0.232,149.999,8,1,0
Check It Out,UnoTheActivist,0.822,0.726,-5.167,0.359,0.0,0.141,0.163,137.998,1,1,0
Made Me This Way,Seraphine,0.551,0.36,-9.51,0.106,0.0134,0.0847,0.0551,175.85,9,0,1
Blind to you,Aimer,0.506,0.478,-8.226,0.11,1.8e-05,0.103,0.0275,81.023,1,1,1
ILoveUIHateU,Playboi Carti,0.684,0.693,-6.651,0.00534,0.0,0.506,0.0339,134.988,4,0,0
